title,description,tags,collections,colours,brand,sku,featured,thumbnail,image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,image_11,image_12,image_13,image_14,image_15,image_16,image_17,image_18,badge,size,price,discount,weight,quantity,seri,material,jumlah_warna,warna_utama,tali_kerut,body
Micro Mask Spectrum Salvia,"Di Era New Normal ini Lengkapi Stylemu dengan Maker Kain MICRO MASK SPECTRUM, Desain Printing yang Eye Catching membuat Tampilanmu Menjadi Menarik dan Safety tapi tetap Kece. Bahannya dari Premium Fleece yang Lembut dan Dilapisi dengan Hyget Serena, ini akan Terasa Nyaman bagi para Penggunanya, karena di saat Udara Panas Sekalipun Keringat Akan Mudah diserap dengan Baik.",micromask,spectrum,mix,Hijacket,MM-SPC-SALVIA,,/images/micromask/thumbnail/spectrum/spectrum_salvia.jpg,/images/micromask/spectrum/spectrum_salvia_01,/images/micromask/spectrum/spectrum_salvia_02,/images/micromask/spectrum/spectrum_salvia_03,/images/micromask/spectrum/spectrum_salvia_04,/images/micromask/spectrum/spectrum_salvia_05,/images/micromask/spectrum/spectrum_salvia_06,/images/micromask/spectrum/spectrum_salvia_07,/images/micromask/spectrum/spectrum_salvia_08,/images/micromask/spectrum/spectrum_salvia_09,/images/micromask/spectrum/spectrum_salvia_10,,,,,,,,,,All Size,25000,10000,50,10,Micromask,Premium Fleece + Hyget Serena,,,tali karet string dan stopper,"Di Era New Normal ini Lengkapi Stylemu dengan Maker Kain MICRO MASK SPECTRUM, Desain Printing yang Eye Catching membuat Tampilanmu Menjadi Menarik dan Safety tapi tetap Kece. Bahannya dari Premium Fleece yang Lembut dan Dilapisi dengan Hyget Serena, ini akan Terasa Nyaman bagi para Penggunanya, karena di saat Udara Panas Sekalipun Keringat Akan Mudah diserap dengan Baik.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Hijab friendly
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 23-24 cm        |
| lebar               | 14,5-15,5 cm    |"
Micro Mask Spectrum Sincere,"Di Era New Normal ini Lengkapi Stylemu dengan Maker Kain MICRO MASK SPECTRUM, Desain Printing yang Eye Catching membuat Tampilanmu Menjadi Menarik dan Safety tapi tetap Kece. Bahannya dari Premium Fleece yang Lembut dan Dilapisi dengan Hyget Serena, ini akan Terasa Nyaman bagi para Penggunanya, karena di saat Udara Panas Sekalipun Keringat Akan Mudah diserap dengan Baik.",micromask,spectrum,mix,Hijacket,MM-SPC-SINCERE,,/images/micromask/thumbnail/spectrum/spectrum_sincere.jpg,/images/micromask/spectrum/spectrum_sincere_01,/images/micromask/spectrum/spectrum_sincere_02,/images/micromask/spectrum/spectrum_sincere_03,/images/micromask/spectrum/spectrum_sincere_04,/images/micromask/spectrum/spectrum_sincere_05,/images/micromask/spectrum/spectrum_sincere_06,/images/micromask/spectrum/spectrum_sincere_07,/images/micromask/spectrum/spectrum_sincere_08,/images/micromask/spectrum/spectrum_sincere_09,/images/micromask/spectrum/spectrum_sincere_10,,,,,,,,,,All Size,25000,10000,50,10,Micromask,Premium Fleece + Hyget Serena,,,tali karet string dan stopper,"Di Era New Normal ini Lengkapi Stylemu dengan Maker Kain MICRO MASK SPECTRUM, Desain Printing yang Eye Catching membuat Tampilanmu Menjadi Menarik dan Safety tapi tetap Kece. Bahannya dari Premium Fleece yang Lembut dan Dilapisi dengan Hyget Serena, ini akan Terasa Nyaman bagi para Penggunanya, karena di saat Udara Panas Sekalipun Keringat Akan Mudah diserap dengan Baik.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Hijab friendly
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 23-24 cm        |
| lebar               | 14,5-15,5 cm    |"
Micro Mask Kids Always Sabar 01,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-SBR-01,,/images/micromask/thumbnail/spectrum-kids/kids_always_sabar_01_01.jpg,/images/micromask/spectrum-kids/kids_always_sabar_01_01,/images/micromask/spectrum-kids/kids_always_sabar_01_02,/images/micromask/spectrum-kids/kids_always_sabar_01_03,/images/micromask/spectrum-kids/kids_always_sabar_01_04,/images/micromask/spectrum-kids/kids_always_sabar_01_05,/images/micromask/spectrum-kids/kids_always_sabar_01_06,/images/micromask/spectrum-kids/kids_always_sabar_01_07,/images/micromask/spectrum-kids/kids_always_sabar_01_08,/images/micromask/spectrum-kids/kids_always_sabar_01_09,/images/micromask/spectrum-kids/kids_always_sabar_01_10,,,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
Micro Mask Kids Always Sabar 02,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-SBR-02,,/images/micromask/thumbnail/spectrum-kids/kids_always_sabar_02_01.jpg,/images/micromask/spectrum-kids/kids_always_sabar_02_01,/images/micromask/spectrum-kids/kids_always_sabar_02_02,/images/micromask/spectrum-kids/kids_always_sabar_02_03,/images/micromask/spectrum-kids/kids_always_sabar_02_04,/images/micromask/spectrum-kids/kids_always_sabar_02_05,/images/micromask/spectrum-kids/kids_always_sabar_02_06,/images/micromask/spectrum-kids/kids_always_sabar_02_07,/images/micromask/spectrum-kids/kids_always_sabar_02_08,/images/micromask/spectrum-kids/kids_always_sabar_02_09,/images/micromask/spectrum-kids/kids_always_sabar_02_10,/images/micromask/spectrum-kids/kids_always_sabar_02_11,/images/micromask/spectrum-kids/kids_always_sabar_02_12,/images/micromask/spectrum-kids/kids_always_sabar_02_13,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
Micro Mask Kids Always Sabar 03,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-SBR-03,,/images/micromask/thumbnail/spectrum-kids/kids_always_sabar_03_01.jpg,/images/micromask/spectrum-kids/kids_always_sabar_03_01,/images/micromask/spectrum-kids/kids_always_sabar_03_02,/images/micromask/spectrum-kids/kids_always_sabar_03_03,/images/micromask/spectrum-kids/kids_always_sabar_03_04,/images/micromask/spectrum-kids/kids_always_sabar_03_05,/images/micromask/spectrum-kids/kids_always_sabar_03_06,/images/micromask/spectrum-kids/kids_always_sabar_03_07,/images/micromask/spectrum-kids/kids_always_sabar_03_08,/images/micromask/spectrum-kids/kids_always_sabar_03_09,/images/micromask/spectrum-kids/kids_always_sabar_03_10,,,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
Micro Mask Kids Always Sabar 04,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-SBR-04,,/images/micromask/thumbnail/spectrum-kids/kids_always_sabar_04_01.jpg,/images/micromask/spectrum-kids/kids_always_sabar_04_01,/images/micromask/spectrum-kids/kids_always_sabar_04_02,/images/micromask/spectrum-kids/kids_always_sabar_04_03,/images/micromask/spectrum-kids/kids_always_sabar_04_04,/images/micromask/spectrum-kids/kids_always_sabar_04_05,/images/micromask/spectrum-kids/kids_always_sabar_04_06,/images/micromask/spectrum-kids/kids_always_sabar_04_07,/images/micromask/spectrum-kids/kids_always_sabar_04_08,/images/micromask/spectrum-kids/kids_always_sabar_04_09,/images/micromask/spectrum-kids/kids_always_sabar_04_10,,,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
Micro Mask Kids Be A Grateful 01,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-BAG-01,,/images/micromask/thumbnail/spectrum-kids/kids_be_a_grateful_01_01.jpg,/images/micromask/spectrum-kids/kids_be_a_grateful_01_01,/images/micromask/spectrum-kids/kids_be_a_grateful_01_02,/images/micromask/spectrum-kids/kids_be_a_grateful_01_03,/images/micromask/spectrum-kids/kids_be_a_grateful_01_04,/images/micromask/spectrum-kids/kids_be_a_grateful_01_05,/images/micromask/spectrum-kids/kids_be_a_grateful_01_06,/images/micromask/spectrum-kids/kids_be_a_grateful_01_07,/images/micromask/spectrum-kids/kids_be_a_grateful_01_08,/images/micromask/spectrum-kids/kids_be_a_grateful_01_09,/images/micromask/spectrum-kids/kids_be_a_grateful_01_10,/images/micromask/spectrum-kids/kids_be_a_grateful_01_11,/images/micromask/spectrum-kids/kids_be_a_grateful_01_12,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
Micro Mask Kids Be A Grateful 02,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-BAG-02,,/images/micromask/thumbnail/spectrum-kids/kids_be_a_grateful_02_01.jpg,/images/micromask/spectrum-kids/kids_be_a_grateful_02_01,/images/micromask/spectrum-kids/kids_be_a_grateful_02_02,/images/micromask/spectrum-kids/kids_be_a_grateful_02_03,/images/micromask/spectrum-kids/kids_be_a_grateful_02_04,/images/micromask/spectrum-kids/kids_be_a_grateful_02_05,/images/micromask/spectrum-kids/kids_be_a_grateful_02_06,/images/micromask/spectrum-kids/kids_be_a_grateful_02_07,/images/micromask/spectrum-kids/kids_be_a_grateful_02_08,/images/micromask/spectrum-kids/kids_be_a_grateful_02_09,/images/micromask/spectrum-kids/kids_be_a_grateful_02_10,,,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
Micro Mask Kids Do'a Everything 01,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-DOA-01,,/images/micromask/thumbnail/spectrum-kids/kids_doa_everything_01_01.jpg,/images/micromask/spectrum-kids/kids_doa_everything_01_01,/images/micromask/spectrum-kids/kids_doa_everything_01_02,/images/micromask/spectrum-kids/kids_doa_everything_01_03,/images/micromask/spectrum-kids/kids_doa_everything_01_04,/images/micromask/spectrum-kids/kids_doa_everything_01_05,/images/micromask/spectrum-kids/kids_doa_everything_01_06,/images/micromask/spectrum-kids/kids_doa_everything_01_07,/images/micromask/spectrum-kids/kids_doa_everything_01_08,/images/micromask/spectrum-kids/kids_doa_everything_01_09,/images/micromask/spectrum-kids/kids_doa_everything_01_10,,,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
Micro Mask Kids Do'a Everything 02,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-DOA-02,,/images/micromask/thumbnail/spectrum-kids/kids_doa_everything_02_01.jpg,/images/micromask/spectrum-kids/kids_doa_everything_02_01,/images/micromask/spectrum-kids/kids_doa_everything_02_02,/images/micromask/spectrum-kids/kids_doa_everything_02_03,/images/micromask/spectrum-kids/kids_doa_everything_02_04,/images/micromask/spectrum-kids/kids_doa_everything_02_05,/images/micromask/spectrum-kids/kids_doa_everything_02_06,/images/micromask/spectrum-kids/kids_doa_everything_02_07,/images/micromask/spectrum-kids/kids_doa_everything_02_08,/images/micromask/spectrum-kids/kids_doa_everything_02_09,/images/micromask/spectrum-kids/kids_doa_everything_02_10,,,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
Micro Mask Kids Do'a Everything 03,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-DOA-03,,/images/micromask/thumbnail/spectrum-kids/kids_doa_everything_03_01.jpg,/images/micromask/spectrum-kids/kids_doa_everything_03_01,/images/micromask/spectrum-kids/kids_doa_everything_03_02,/images/micromask/spectrum-kids/kids_doa_everything_03_03,/images/micromask/spectrum-kids/kids_doa_everything_03_04,/images/micromask/spectrum-kids/kids_doa_everything_03_05,/images/micromask/spectrum-kids/kids_doa_everything_03_06,/images/micromask/spectrum-kids/kids_doa_everything_03_07,/images/micromask/spectrum-kids/kids_doa_everything_03_08,/images/micromask/spectrum-kids/kids_doa_everything_03_09,/images/micromask/spectrum-kids/kids_doa_everything_03_10,,,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
Micro Mask Kids Eat Halal Food 01,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-HLL-01,,/images/micromask/thumbnail/spectrum-kids/kids_eat_halal_food_01_01.jpg,/images/micromask/spectrum-kids/kids_eat_halal_food_01_01,/images/micromask/spectrum-kids/kids_eat_halal_food_01_02,/images/micromask/spectrum-kids/kids_eat_halal_food_01_03,/images/micromask/spectrum-kids/kids_eat_halal_food_01_04,/images/micromask/spectrum-kids/kids_eat_halal_food_01_05,/images/micromask/spectrum-kids/kids_eat_halal_food_01_06,/images/micromask/spectrum-kids/kids_eat_halal_food_01_07,/images/micromask/spectrum-kids/kids_eat_halal_food_01_08,/images/micromask/spectrum-kids/kids_eat_halal_food_01_09,/images/micromask/spectrum-kids/kids_eat_halal_food_01_10,,,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
Micro Mask Kids Eat Halal Food 02,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-HLL-02,,/images/micromask/thumbnail/spectrum-kids/kids_eat_halal_food_02_01.jpg,/images/micromask/spectrum-kids/kids_eat_halal_food_02_01,/images/micromask/spectrum-kids/kids_eat_halal_food_02_02,/images/micromask/spectrum-kids/kids_eat_halal_food_02_03,/images/micromask/spectrum-kids/kids_eat_halal_food_02_04,/images/micromask/spectrum-kids/kids_eat_halal_food_02_05,/images/micromask/spectrum-kids/kids_eat_halal_food_02_06,/images/micromask/spectrum-kids/kids_eat_halal_food_02_07,/images/micromask/spectrum-kids/kids_eat_halal_food_02_08,/images/micromask/spectrum-kids/kids_eat_halal_food_02_09,/images/micromask/spectrum-kids/kids_eat_halal_food_02_10,,,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
Micro Mask Kids Eat Halal Food 03,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-HLL-03,,/images/micromask/thumbnail/spectrum-kids/kids_eat_halal_food_03_01.jpg,/images/micromask/spectrum-kids/kids_eat_halal_food_03_01,/images/micromask/spectrum-kids/kids_eat_halal_food_03_02,/images/micromask/spectrum-kids/kids_eat_halal_food_03_03,/images/micromask/spectrum-kids/kids_eat_halal_food_03_04,/images/micromask/spectrum-kids/kids_eat_halal_food_03_05,/images/micromask/spectrum-kids/kids_eat_halal_food_03_06,/images/micromask/spectrum-kids/kids_eat_halal_food_03_07,/images/micromask/spectrum-kids/kids_eat_halal_food_03_08,/images/micromask/spectrum-kids/kids_eat_halal_food_03_09,/images/micromask/spectrum-kids/kids_eat_halal_food_03_10,,,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
